Place_Id,Place_Name,Description,Category,City,Price,Rating,Time_Minutes,Coordinate,Lat,Long,Unnamed: 11,Unnamed: 12,content_features
146,Bukit Wisata Pulepayung,"Pule Payung Yogyakarta. Sebuah objek wisata populer yang menyajikan keindahan alam dari ketinggian 500 mdpl. Bukit Wisata Pule Payung Yogyakarta merupakan kawasan wisata yang dipenuhi dengan kreativitas yang tinggi, merubah zona biasa menjadi luar biasa. Daya tarik yang pertama dari Pule Payung Yogyakarta adalah objek wisata yang menyajikan pesona alam pegunungan. Sehingga, orang-orang menyebutnya dengan Bukit Wisata. Ketinggian Pule Payung Yogyakarta sekitar 500 mdpl, serta jalan menuju Pule Payung Yogyakarta dapat ditempuh dengan kendaraan roda dua, maupun roda empat. Pesona keindahan Waduk Sermo dapat terlihat jelas saat berada di Pule Payung. Waduk eksotis yang dikelilingi pegunungan yang masih asri. Dan Pule Payung Yogyakarta adalah bukit yang notabene sebagai destinasi wisata alam, diberikan sentuhan kreativitas, serta memprioritaskan aspek keamanan di setiap spotnya, akhirnya menjadi wisata favorit di Jogja.",Cagar Alam,Yogyakarta,10000,4.5,,"{'lat': -7.800110599999999, 'lng': 110.1238954}",-7.8001106,110.1238954,,146,bukit wisata pulepayung cagar alam pule payung yogyakarta buah objek wisata populer saji indah alam tinggi 500 mdpl bukit wisata pule payung yogyakarta rupa kawasan wisata penuh kreativitas tinggi rubah zona biasa jadi luar biasa daya tarik pertama pule payung yogyakarta objek wisata saji pesona alam gunung orang sebut bukit wisata tinggi pule payung yogyakarta 500 mdpl jalan tuju pule payung yogyakarta tempuh kendara roda maupun roda empat pesona indah waduk sermo lihat jelas ada pule payung waduk eksotis keliling gunung masih asri pule payung yogyakarta bukit notabene bagai destinasi wisata alam beri sentuh kreativitas prioritas aspek aman tiap spotnya akhir jadi wisata favorit jogja
147,Bentara Budaya Yogyakarta (BBY),"Bentara Budaya Yogyakarta adalah pusat budaya yang terletak di Yogyakarta, Indonesia. Bentara Budaya Yogyakarta dibuka pada 26 September 1982, didanai oleh Kompas Gramedia Group. Bentara Budaya Yogyakarta adalah cabang dari Bentara Budaya Jakarta, sebuah lembaga budaya yang dikelola oleh Kompas Gramedia Group yang juga memiliki beberapa pusat budaya di Jakarta, Surakarta (sebagai Balai Soedjatmoko), dan Bali.",Budaya,Yogyakarta,0,4.5,,"{'lat': -7.7857242, 'lng': 110.3746954}",-7.7857242,110.3746954,,147,bentara budaya yogyakarta bby budaya bentara budaya yogyakarta pusat budaya letak yogyakarta indonesia bentara budaya yogyakarta buka 26 september 1982 dana kompas gramedia group bentara budaya yogyakarta cabang bentara budaya jakarta buah lembaga budaya kelola kompas gramedia group juga milik beberapa pusat budaya jakarta surakarta bagai balai soedjatmoko bal
148,Goa Rancang Kencono,"Goa Rancang Kencono yang terletak di Padukuhan Menggoran, Desa Bleberan, Kecamatan Playen, Gunungkidul, Yogyakarta, merupakan salah satu goa yang yang dihuni manusia prasejarah hingga modern. Diperkirakan goa yang terletak di kawasan air terjun Sri Getuk ini sudah dihuni sejak 3000 tahun lalu. Dari buku Ragam Warisan Budaya dan Cagar Budaya Gunungkidul yang ditulis oleh Winarsih (Kepala Seksi Kepurbakalaan dan Permuseuman, Bidang Pelestarian Warisan dan Nilai Budaya, Dinas Kebudayaan Gunungkidul), Arkeologi UGM Yogyakarta pada tahun 2001 sudah pernah melakukan penelitian tersebut. Goa Rancang Kencono sudah dihuni manusia sejak 3000 tahun yang lalu dengan bukti temuan tulang manusia.",Cagar Alam,Yogyakarta,5000,4.3,30.0,"{'lat': -7.9492612, 'lng': 110.4926511}",-7.9492612,110.4926511,,148,goa rancang kencono cagar alam goa rancang kencono letak padukuhan menggoran desa bleberan camat playen gunungkidul yogyakarta rupa salah satu goa huni manusia prasejarah hingga modern kira goa letak kawasan air terjun sri getuk huni sejak 3000 tahun lalu buku ragam waris budaya cagar budaya gunungkidul tulis winarsih kepala seksi purbakala museum bidang lestari waris nilai budaya dinas budaya gunungkidul arkeologi ugm yogyakarta tahun 2001 pernah laku teliti sebut goa rancang kencono sudah huni manusia sejak 3000 tahun yang lalu bukti temu tulang manusia
149,Goa Cerme,"Gua Cerme (bahasa Jawa: ꦒꦸꦮ​ꦕꦺꦂꦩꦺ, translit. Gua Cerme) adalah gua bersejarah dan sekaligus tempat wisata yang terletak di Dusun Srunggo, Desa Selopamioro, Kecamatan Imogiri, Kabupaten Bantul atau sekitar 20 km selatan Kota Yogyakarta. Gua Cerme memiliki panjang 1,5 km yang tembus hingga sendang di wilayah Panggang, yaitu di Dusun Ploso, Desa Giritirto, Kecamatan Purwosari, Kabupaten Gunungkidul.\nDi samping gua Cerme, di sekitarnya terdapat gua lain yang lebih kecil seperti Goa Dalang, Goa Ledek, Goa Badut dan Goa Kaum yang sering digunakan untuk bersemedi. Untuk mencapai gua, terdapat tangga setinggi 759 m. Kata cerme berasal dari kata ceramah yang mengisyaratkan pembicaraan yang dilakukan walisongo. Gua Cerme dulunya digunakan oleh para Walisongo untuk menyebarkan agama Islam di Jawa. Selain itu, Gua Cerme juga digunakan untuk membahas rencana pendirian Masjid Agung Demak. Setiap Senin atau Selasa wage, selalu diadakan upacara syukuran untuk meminta berkah kepada Tuhan.",Cagar Alam,Yogyakarta,3000,4.4,90.0,"{'lat': -7.979441299999999, 'lng': 110.3803114}",-7.9794413,110.3803114,,149,goa cerme cagar alam gua cerme bahasa jawa translit gua cerme gua sejarah sekaligus tempat wisata letak dusun srunggo desa selopamioro camat imogiri kabupaten bantul sekitar 20 km selatan kota yogyakarta gua cerme milik panjang 1 5 km tembus hingga sendang wilayah panggang dusun ploso desa giritirto camat purwosari kabupaten gunungkidul ndi samping gua cerme sekitar gua lebih kecil goa dalang goa ledek goa badut goa kaum sering bersemedi capai gua tangga setinggi 759 m kata cerme asal kata ceramah isyarat bicara yang laku walisongo gua cerme guna para walisongo sebar agama islam di jawa itu gua cerme guna bahas rencana diri masjid agung demak tiap senin selasa wage selalu upacara syukur untuk minta berkah tuhan
150,Wisata Kraton Jogja,"Kraton Jogja adalah sebuah komplek kerajaan yang berada tepat berdiri di tengah kota Yogyakarta. Kraton yang didirikan seiring perjanjian giyanti pada tahun 1755 yang memecah Kerajaan Mataram Islam menjadi Kerajaan Ngayogyakarta Surakarta ini menyimpan keindahan arsitektur jawa yang tidak diragukan lagi, dan merupakan salah komplek istana terbaik di tanah jawa. Keindahan Kraton Jogja ini tidak terlepas dari pendirinya, yaitu Sri Sultan Hamengkubuwono I yang merupakan arsitek dari kerajaannya ini. Apabila anda sedang wisata ke Kraton Jogja maka apabila anda dari Jalan Malioboro pertama anda akan disambut oleh Gapura Pangurakan yang berasitrektur jawa kental yang bersebelahan dengan bangunan-bangunan Hindia Belanda. Setelah memasukinya anda akan memasuki Alun-alun Utara yang memiliki area yang cukup luas. Di sekelilingnya terdapat Joglo-joglo tertutup yang disebut Gedhong dan terbuka yang dinamakan Tratag. Di area ini terdapat beberapa pilihan kuliner yang sangat pas anda kunjungi sebelum anda memasuki kompleks Kraton Yogyakarta, sehingga anda tidak merasa kelaparan.",Budaya,Yogyakarta,7000,4.7,,"{'lat': -7.806753499999999, 'lng': 110.3636659}",-7.8067535,110.3636659,,150,wisata kraton jogja budaya kraton jogja buah komplek raja ada tepat diri tengah kota yogyakarta kraton diri iring janji giyanti tahun 1755 pecah raja mataram islam jadi raja ngayogyakarta surakarta simpan indah arsitektur jawa ragu rupa salah komplek istana baik tanah jawa indah kraton jogja tidak lepas diri sri sultan hamengkubuwono i rupa arsitek raja apabila sedang wisata kraton jogja apabila dari jalan malioboro pertama akan sambut gapura pangurakan berasitrektur jawa kental bahan bangun hindia belanda masuk akan pasuk alun utara milik area cukup luas keliling joglo tutup sebut gedhong dan buka nama tratag area dapat beberapa pilih kuliner sangat pas kunjung anda pasuk kompleks kraton yogyakarta anda tidak rasa lapar
151,Desa Wisata Kelor,"Desa wisata Kelor merupakan salah satu desa yang ada di kabupaten Sleman yang saat ini sedang dikembangkan menjadi desa wisata. Desa wisata Kelor ini menawarkan suasana pedesaan yang penduduknya bermata pencaharian sebagai petani, peternak, dan budidaya jamur. Banyak tanaman hijau yang membentang luas dengan pemandangan alam yang asri. Desa wisata Kelor ini memiliki masyarakat yang ramah dan memiliki lingkungan desa yang sangat nyaman. Desa Kelor ini juga memiliki sungai, dan air di sungai tersebut masih jernih dan indah.",Taman Hiburan,Yogyakarta,0,4.4,90.0,"{'lat': -7.641025800000001, 'lng': 110.3622794}",-7.6410258,110.3622794,,151,desa wisata kelor taman hibur desa wisata kelor rupa salah satu desa ada kabupaten sleman saat sedang kembang jadi desa wisata desa wisata kelor tawar suasana desa duduk mata cahari bagai tani ternak budidaya jamur banyak tanam hijau bentang luas pandang alam asri desa wisata kelor milik masyarakat ramah milik lingkung desa sangat nyaman desa kelor juga milik sungai air sungai sebut jernih indah
152,Pantai Patihan,"Pantai ini terletak di daerah Srigading, Sanden dan cukup dekat dengan Pantai Goa Cemara. Tempatnya juga asyik banget buat foto-foto, nggak beda jauh dengan Pandasari.",Bahari,Yogyakarta,5000,4.1,45.0,"{'lat': -7.997777999999999, 'lng': 110.2449113}",-7.997778,110.2449113,,152,pantai patih bahari pantai letak daerah srigading sanden cukup dekat pantai goa cemara tempat asyik banget buat foto beda jauh pandasari
153,Pantai Kukup,"Pantai Kukup adalah salah satu pantai yang memiliki hamparan pasir putih yang terkenal di Kabupaten Gunung Kidul, Yogyakarta. Selain memiliki pemandangan pantai yang cantik, pantai ini juga memberikan keunikan tersendiri. Di pantai ini terdapat pulau Karang yang menjadi daya tarik utama bagi para wisatawan lokal atau mancanegara. Karena di pulau Karang ini para wisatawan dapat menikmati keindahan pantai yang sangat menawan. Pantai cantik ini berada di sebelah timurnya Pantai Baron, kurang lebih berjarak sekitar 1 km. Tepatnya berada di Desa Kemadang, Kecamatan Tanjungsari, Kabupaten Gunung Kidul, Yogyakarta. Pantai Kukup ini masih dalam satu barisan dengan Pantai Baron, Pantai Krakal, Pantai Sundak, Pantai Sepanjang dan pantai-pantai lainnya. Jarak dari Kota Jogja ke pantai ini sekitar 40 km sedangkan jarak dari Kota Wonosari sekitar 25 km.",Bahari,Yogyakarta,10000,4.0,,"{'lat': -8.133876299999999, 'lng': 110.5548349}",-8.1338763,110.5548349,,153,pantai kukup bahari pantai kukup salah satu pantai milik hampar pasir putih kenal kabupaten gunung kidul yogyakarta milik pandang pantai cantik pantai juga beri uni sendiri pantai pulau karang jadi daya tarik utama para wisatawan lokal mancanegara pulau karang para wisatawan dapat nikmat indah pantai sangat tawan pantai cantik di belah timur pantai baron kurang lebih jarak 1 km tepat ada di desa madang camat tanjungsari kabupaten gunung kidul yogyakarta pantai kukup masih satu baris pantai baron pantai krakal pantai sundak pantai panjang pantai jarak kota jogja pantai 40 km sedang jarak kota wonosari sekitar 25 km
154,Pantai Ngrawe (Mesra),"Kabupaten Gunungkidul jadi salah satu wilayah di Yogyakarta dengan koleksi pantai terbanyak. Tak terhitung jumlah pantai yang ada di sepanjang pesisir selatannya. Ada yang tetap alami, ada juga yang sengaja mendapat sentuhan agar lebih apik. Salah satunya adalah Pantai Ngrawe yang terletak di Kemadang, Gunungkidul. Sebagai pantai wisata, pantai yang juga terkenal dengan Pantai Mesra ini populer berkat kekuatan media sosial. Sementara pantai lainnya menawarkan keindahan alami, Pantai Ngrawe justru menyajikan konsep “taman” yang tidak biasa. Tertarik untuk mencoba berwisata di taman pinggir pantai? Pantai ini bisa jadi pilihan yang tepat!",Bahari,Yogyakarta,10000,4.5,,"{'lat': -8.1333389, 'lng': 110.5537405}",-8.1333389,110.5537405,,154,pantai ngrawe mesra bahari kabupaten gunungkidul jadi salah satu wilayah yogyakarta koleksi pantai banyak tak hitung jumlah pantai panjang pesisir selatan tetap alami ada juga sengaja sentuh lebih apik salah satu pantai ngrawe letak madang gunungkidul bagai pantai wisata pantai juga kenal pantai mesra populer berkat kuat media sosial pantai tawar indah alami pantai ngrawe justru saji konsep taman tidak biasa tarik coba wisata taman pinggir pantai pantai bisa jadi pilih yang tepat
155,Pantai Ngobaran,"Pantai Ngobaran merupakan salah satu tempat wisata alam yang terletak di gugusan laut pantai selatan tepatnya di Desa Kanigoro, kecamatan Saptosari Kabupaten Gunungkidul Daerah Istimewa Yogyakarta 2 km dari pantai Ngrenehan.\nPantai ini sangat indah jika air surut maka tampaklah kolam kolam kecil yang terbentuk dari karang karang yang tertutp oleh alga (rumput laut yang hijau sebagai bahan baku kosmetik) dan terdapat banyak biota laut lainnya yang mungkin terjebak di kolam karang tersebut. Hal inilah yang menopanng kehidupan nelayan darat yakni para nelayan yang tidak memerlukan kapal atau perahu untuk mendapatkan hasil laut cukup beraktivitas dipinggir pantai. Biota laut yang sering di dapat adalah Lobster, landak laut, kerang-kerangan, bintang laut dan rumput laut itu sendiri tentunya .",Bahari,Yogyakarta,5000,4.6,,"{'lat': -8.1184844, 'lng': 110.5028785}",-8.1184844,110.5028785,,155,pantai ngobaran bahari pantai ngobaran rupa salah satu tempat wisata alam letak gugus laut pantai selatan tepat desa kanigoro camat saptosari kabupaten gunungkidul daerah istimewa yogyakarta 2 km pantai ngrenehan npantai sangat indah air surut tampak kolam kolam kecil bentuk karang karang tertutp alga rumput laut hijau bagai bahan baku kosmetik dapat banyak biota laut mungkin jebak kolam karang sebut ini menopanng hidup nelayan darat para nelayan tidak perlu kapal perahu dapat hasil laut cukup aktivitas pinggir pantai biota laut yang sering dapat lobster landak laut kerang bintang laut rumput laut sendiri
156,Pantai Pulang Sawal,"Pantai Pulang Sawal yang ada di Kecamatan Tepus bisa dicoba. Wisatawan lebih akrab dengan nama Indrayanti untuk merujuk pantai ini. Tidak hanya pengunjung lokal, wisatawan mancanegara pun terpikat dengan pesonanya.",Bahari,Yogyakarta,10000,4.5,,"{'lat': -8.1506589, 'lng': 110.6126311}",-8.1506589,110.6126311,,156,pantai pulang sawal bahari pantai pulang sawal ada camat tepus coba wisatawan lebih akrab nama indrayanti rujuk pantai tidak unjung lokal wisatawan mancanegara pikat pesona
157,Pantai Baron,"Pantai Baron adalah salah satu objek wisata berupa pantai yang terletak di Desa Kemadang, Kecamatan Tanjungsari, Kabupaten Gunungkidul. Lokasi Pantai Baron dapat ditempuh 40 km daeri pusat kota Yogyakarta. Asal mula nama Pantai Baron berasal dari nama seorang bangsawan asal Belanda yang bernama Baron Skeber. Bangsawan tersebut pernah mendaratkan kapalnya di pantai selatan tepatnya di pantai yang saat ini terkenal dengan sebutan Pantai Baron. Jalan menuju objek wisata Pantai Baron cukup baik untuk dilalui kendaraan pribadi, sepeda motor dan bus.Objek wisata Pantai Baron merupakan pantai yang membentuk cekungan. Seperti pantai lainnya, di Pantai Baron tersedia aneka ikan laut beserta olahannya. Ikan yang biasanya dijual di Pantai Baron adalah udang windu, kakap, bawal putih dan tongkol. Pantai Baron memiliki fasilitas berupa tempat pelelangan ikan, wahana permainan anak-anak, perahu bermesin, dan toko cenderamata. Buah sirkaya, pisang tanduk, sirsak, dan berbagai macam cenderamata yang terbuat dari kerang laut. Cenderamata berbahan kerang yang banyak dijual di Pantai Baron adalah bros, tirai kerang, lampu hias, cermin berhias karang, figura, dan aneka karakter hewan yang juga terbuat dari kerang laut.Upacara sedekah laut adalah upacara yang masih sering dilakukan oleh masyarakat Gunungkidul. Pantai Baron adalah salah satu tempat untuk menyelenggarakan upacara sedekah laut tersebut. Upacara sedekah laut diselenggarakan setiap tanggal satu Syuro dalam penanggalan Jawa. Upacara sedekah laut dilakukan sebagai ungkapan rasa syukur penduduk setempat atas melimpahnya tangkapan ikan di Pantai Baron. Awalnya, sebagaian besar penduduk di sekitar Pantai Baron bukanlah nelayan melainkan petani yang mengolah kebun. Suatu ketika ada seseorang yang memulai menangkap ikan di pinggiran pantai dan mendapatkan banyak ikan, kemudian banyak penduduk yang mengikuti orang tersebut untuk menangkap ikan. Semakin lama, ikan di pinggir pantai semakin sedikit kemudian penduduk mencoba menangkap ikan ketengah laut menggunakan rakit kayu. Adanya kapal di pantai ini karena suatu ketika terjadi tragedi nelayan yang saat menangkap ikan di tengah laut digigit oleh ikan hiu maka kabar ini pun tersiar di mana-mana dan menjadikan pemerintah menyumbangkan perahu untuk nelayan Pantai Baron.Keunikan Pantai Baron adalah adanya sunga bawah tanah yang mengalir cukup deras ke arah lautan. Sungai bawah tanah tersebut mengalir ke arah laut dan membentuk sebuah sungai. Uniknya sungai bawah tanah yang ada di Pantai Baron adalah rasa airnya yang tawar meskipun berada sangat dekat dengan laut. Pengunjung yang tidak berani bermain dan berenang di laut dapat bermain air dan berenang dialiran sungai bawah tanah tersebut. Pemandangan lain yang ada di Pantai Baron adalah sebuah bukit yang berada di sekitar pantai. Pengunjung dapat menikmati keindahan pantai dari atas bukit tersebut.",Bahari,Yogyakarta,10000,4.4,,"{'lat': -8.1288246, 'lng': 110.5487763}",-8.1288246,110.5487763,,157,pantai baron bahari pantai baron salah satu objek wisata upa pantai letak desa madang camat tanjungsari kabupaten gunungkidul lokasi pantai baron tempuh 40 km daeri pusat kota yogyakarta asal mula nama pantai baron asal nama orang bangsawan asal belanda nama baron skeber bangsawan sebut pernah darat kapal pantai selatan tepat pantai saat kenal sebut pantai baron jalan tuju objek wisata pantai baron cukup baik lalu kendara pribadi sepeda motor bus objek wisata pantai baron rupa pantai bentuk cekung pantai pantai baron sedia aneka ikan laut olah ikan biasa jual pantai baron udang windu kakap bawal putih tongkol pantai baron milik fasilitas upa tempat lelang ikan wahana main anak perahu mesin toko cenderamata buah sirkaya pisang tanduk sirsak bagai macam cenderamata buat kerang laut cenderamata bahan kerang banyak jual pantai baron bros tirai kerang lampu hias cermin hias karang figura aneka karakter hewan juga buat kerang laut upacara sedekah laut upacara masih sering laku masyarakat gunungkidul pantai baron salah satu tempat selenggara upacara sedekah laut sebut upacara sedekah laut selenggara tiap tanggal satu syuro tanggal jawa upacara sedekah laut laku bagai ungkap rasa syukur duduk tempat atas limpah tangkap ikan pantai baron awal bagai besar duduk sekitar pantai baron bukan nelayan tani olah kebun suatu orang mulai tangkap ikan pinggir pantai banyak ikan kemudian banyak duduk ikut orang sebut tangkap ikan makin lama ikan pinggir pantai makin sedikit kemudian duduk coba tangkap ikan tengah laut rakit kayu kapal pantai karena suatu jadi tragedi nelayan saat tangkap ikan tengah laut gigit ikan hiu kabar pun siar mana jadi perintah sumbang perahu nelayan pantai baron uni pantai baron sunga bawah tanah alir cukup deras arah laut sungai bawah tanah sebut alir arah laut bentuk buah sungai unik sungai bawah tanah ada pantai baron rasa air tawar meski ada sangat dekat laut unjung tidak berani main renang laut main air renang alir sungai bawah tanah sebut pandang ada di pantai baron buah bukit yang ada di sekitar pantai unjung dapat nikmat indah pantai atas bukit sebut
158,Pantai Pok Tunggal,"Pantai Pok Tunggal atau biasa disebut ""the hidden paradise"" (surga yang tersembunyi) adalah salah satu objek wisata yang ada di Yogyakarta tepatnya di Desa Tepus, Tepus, Gunung Kidul, Yogyakarta. Jika dihitung dari kota, maka jarak tempuhnya sejauh 80 km atau sekitar 2 jam perjalanan.\nNama Pantai Pok Tunggal diambil karena dipantai tersebut terdapat sebuah pohon duras tua yang berdiri kokoh hingga saat ini. Pantai ini dikelilingi oleh tebing perbukitan karst. Terdapat tebing-tebing karang yang ditumbuhi oleh pepohonan yang lebat dan didalamnya dihuni oleh kera-kera yang jinak. Uniknya, pantai ini memiliki aliran sungai air tawar dibawah tanah yang menjadi sumber kehidupan bagi masyarakat sekitar pantai. Layaknya pantai selatan lainnya, Pantai Pok Tunggal memiliki pasir putih yang halus dan membentang sepanjang pantai. Sampai saat ini Pantai Pok Tunggal masih terjaga kebersihan dan kealamiannya.\nPantai ini sangat ramai dikunjungi baik saat liburan maupun saat hari biasa. Terdapat banyak sekali aktivitas-aktivitas yang ditawarkan di Pantai Pok Tunggal, seperti diving, snorkeling, berenang, berkemah, berfoto di spot-spot foto yang indah, hingga aktivitas ekstrem seperti rock climbing.",Bahari,Yogyakarta,10000,4.5,,"{'lat': -8.1554468, 'lng': 110.6217582}",-8.1554468,110.6217582,,158,pantai pok tunggal bahari pantai pok tunggal biasa sebut the hidden paradise surga sembunyi salah satu objek wisata ada yogyakarta tepat desa tepus tepus gunung kidul yogyakarta hitung kota jarak tempuh jauh 80 km 2 jam jalan nnama pantai pok tunggal ambil pantai sebut buah pohon duras tua diri kokoh hingga pantai keliling tebing bukit karst tebing karang tumbuh pohon lebat dalam huni kera jinak unik pantai milik alir sungai air tawar bawah tanah jadi sumber hidup masyarakat sekitar pantai layak pantai selatan pantai pok tunggal milik pasir putih halus bentang panjang pantai pantai pok tunggal jaga bersih alami npantai ini sangat ramai kunjung baik libur maupun saat hari biasa banyak sekali aktivitas tawar pantai pok tunggal diving snorkeling renang kemah foto spot-spot foto indah hingga aktivitas ekstrem rock climbing
159,Hutan Pinus Asri,"Hampir semua kawasan di daerah Dlingo dan sekitarnya banyak ditumbuhi pohon pinus. Salah satunya adalah kawasan Hutan Pinus Asri yang ada di Dusun Karangasem. Karena keindahannya, tak heran jika banyak wisatawan datang untuk berfoto. Udara sejuk berkolaborasi dengan jajaran pohon pinus nan indah. Jika diperhatikan, pemandangan pohon pinus ini terlihat seperti pemandangan di Northwest Pacific. Apalagi, kabut tipis di pagi hari menyelimuti dengan tenangnya.",Cagar Alam,Yogyakarta,2500,4.5,,"{'lat': -7.9209209, 'lng': 110.4355651}",-7.9209209,110.4355651,,159,hutan pinus asri cagar alam hampir semua kawasan daerah dlingo sekitar banyak tumbuh pohon pinus salah satu kawasan hutan pinus asri ada dusun karangasem indah tak heran banyak wisatawan datang foto udara sejuk kolaborasi jajar pohon pinus nan indah perhati pandang pohon pinus lihat pandang northwest pacific kabut tipis pagi hari limut tenang
160,Pasar Kebon Empring Bintaran,"Pasar Kebon Empring merupakan salah satu objek wisata di Kecamatan Piyungan yang menawarkan kuliner tradisional seperti sego atau nasi wader, jangan lombok, sego lele, sego welut, sego wiwit, tengkleng, sego mentel, geblek hingga dawet batok dan seruni. Harga yang ditawarkan relatif murah, mulai dari Rp3.000 sampai Rp17.000. Pasar Kebon Pring mulai dibuka untuk kunjungan wisatawan pada 17 Mei 2018. Dinamakan Pasar Kebon Empring karena hampir sekeliling objek wisata tersebut adalah pohon bambu atau empring dalam bahasa jawa. Lokasi tersebut mulai menjadi objek wisata awalnya karena banyak orang yang berswafoto di jembatan Kali Gawe dalam lokasi pasar Kebon Empring. Setelah jembatan Kali Gawe diresmikan pada Februari 2018, empat bulan kemudian warga setempat memanfaatkannya dan mengembangkan menjadi lokasi wisata dengan menambah sarana dan prasarana penunjang wisata seperti taman, destinasi swafoto, bale di atas Kali Gawe.",Pusat Perbelanjaan,Yogyakarta,0,4.4,,"{'lat': -7.836320499999998, 'lng': 110.4575806}",-7.8363205,110.4575806,,160,pasar kebon empring bintaran pusat belanja pasar kebon empring rupa salah satu objek wisata camat piyungan tawar kuliner tradisional sego nasi wader jangan lombok sego lele sego welut sego wiwit tengkleng sego tel geblek hingga dawet batok seruni harga tawar relatif murah mulai rp3 000 rp17 000 pasar kebon pring mulai buka kunjung wisatawan 17 mei 2018 nama pasar kebon empring hampir keliling objek wisata sebut pohon bambu empring bahasa jawa lokasi sebut mulai jadi objek wisata awal banyak orang berswafoto jembatan kali gawe lokasi pasar kebon empring jembatan kali gawe resmi februari 2018 empat bulan kemudian warga tempat manfaat kembang jadi lokasi wisata tambah sarana prasarana tunjang wisata taman destinasi swafoto bale atas kali gawe
161,"Bukit Paralayang, Watugupit","Bukit Paralayang Parangtritis merupakan tempat wisata di Yogyakarta, tempat ini mensajikan pemandangan pantai parangtritis dari atas bukit dengan ketinggian 900 mdpl dan pemandangan matahari terbenam. selain itu di bukit paralayang parangtritis terdapat olahraga ekstrem paralayang, bagi wisatawan yang tertarik,terdapat ahli yang mendampingi. Awalnya bukit ini hanya perbukitan biasa. Kemudian pada tahun 1991 dibuat landasan beton pertama yang digunakan untuk olahraga paralayang. Kemudian dilanjutkan pembangunan fasilitas pendopo, tangga, dan area parkir pada tahun 1998",Cagar Alam,Yogyakarta,5000,4.7,90.0,"{'lat': -8.026855099999999, 'lng': 110.3459122}",-8.0268551,110.3459122,,161,bukit paralayang watugupit cagar alam bukit paralayang parangtritis rupa tempat wisata yogyakarta tempat saji pandang pantai parangtritis atas bukit tinggi 900 mdpl pandang matahari benam itu bukit paralayang parangtritis olahraga ekstrem paralayang wisatawan tarik ahli damping awal bukit hanya bukit biasa kemudian tahun 1991 buat landas beton pertama guna olahraga paralayang kemudian lanjut bangun fasilitas pendopo tangga area parkir tahun 1998
162,Kampung Wisata Dipowinatan,"Kampung Wisata Dipowinatan adalah sebuah kampung yang dikembangkan oleh Dinas Pariwisata Yogyakarta untuk tujuan pariwisata. Kampung tersebut merupakan salah satu dari 17 yang saat ini sedang dikembangkan oleh Pemerintah Kota Yogyakarta. Pepatnya, Kampung Dipowinatan terdapat di Kelurahan Keparakan, Kecamatan Mergangsan, Kota Yogyakarta. Keunggulan utama yang ditonjolkan oleh kampung itu adalah adanya konsep live in atau rekreasi yang berpadu dengan masyarakat sekitar sekaligus membaur dengan unsur budaya dan lokalitas masyarakat yang ada. Di dalam kampung tersebut, pengunjung akan disuguhi beberapa fasilitas unik seperti berkunjung ke rumah-rumah keluarga Jawa dengan mengenakan pakaian adat Jawa dan ditambah dengan adanya hiburan kesenian sekaligus sajian kuliner khas Jawa.",Budaya,Yogyakarta,220000,4.5,,"{'lat': -7.810552899999999, 'lng': 110.3704987}",-7.8105529,110.3704987,,162,kampung wisata dipowinatan budaya kampung wisata dipowinatan buah kampung kembang dinas pariwisata yogyakarta tuju pariwisata kampung sebut rupa salah satu 17 saat sedang kembang perintah kota yogyakarta pepat kampung dipowinatan lurah camat mergangsan kota yogyakarta unggul utama tonjol kampung adalah konsep live in rekreasi padu masyarakat sekaligus baur unsur budaya lokalitas masyarakat ada di dalam kampung sebut unjung suguh beberapa fasilitas unik kunjung rumah keluarga jawa kena pakai adat jawa tambah ada hibur seni sekaligus saji kuliner khas jawa
163,Watu Mabur Mangunan,"Kawasan Tebing Watu Mabur ini terbilang belum lama dikenal oleh masyarakat. Hal ini memang terjadi karena dahulu potensi wisata di kawasan Mangunan belum dikembangkan sedemikian rupa. Dahulu Kawasan Tebing Watu Mabur merupakan kawasan yang digunakan untuk perkemahan. Area perkemahannya sendiri cukup luas yang bisa menampung puluhan tenda besar. Sampai sekarang kawasan perkemahannya masih ada, namun jarang digunakan untuk aktivitas perkemahan, karena di Yogyakarta begitu banyak spot untuk berkemah. Mengunjungi Tebing Watu Mabur tidak lengkap jika tidak mencoba beberapa spot fotonya yang sekarang sangat hits. Spot foto yang paling terkenal ialah jalan raya / landasan pacu yang ujungnya tepat menghadap jurang. Sehingga ketika anda foto di tempat ini seperti sedang berada di jalan yang tidak berujung.",Cagar Alam,Yogyakarta,2500,4.5,60.0,"{'lat': -7.947121, 'lng': 110.441}",-7.947121,110.441,,163,watu mabur mangun cagar alam kawasan tebing watu mabur bilang lama kenal masyarakat memang jadi potensi wisata kawasan mangun kembang rupa dahulu kawasan tebing watu mabur rupa kawasan kemah area kemah sendiri cukup luas bisa tampung puluh tenda besar sekarang kawasan kemah jarang guna aktivitas kemah yogyakarta banyak spot untuk kemah unjung tebing watu mabur lengkap tidak coba beberapa spot foto sekarang sangat hits spot foto paling kenal ialah jalan raya landas pacu ujung tepat hadap jurang ketika foto di tempat ini seperti sedang ada di jalan tidak ujung
